2013-01-01T01:30:00.000Z,154.172,13.55,6
2013-01-01T01:30:00.000Z,162.142,11.5,7
2013-01-01T01:30:00.000Z,162.166,10.3,8
2013-01-01T01:30:00.000Z,156.175,10.0,9
2013-01-01T01:30:00.000Z,164.162,10.0,10
2013-01-01T01:45:00.000Z,148.159,91.0,1
2013-01-01T01:45:00.000Z,148.157,32.0,2
2013-01-01T01:45:00.000Z,157.166,24.1,3
2013-01-01T01:45:00.000Z,154.178,18.1,4
2013-01-01T01:45:00.000Z,150.172,15.42,5
2013-01-01T01:45:00.000Z,169.127,14.5,6
2013-01-01T01:45:00.000Z,158.180,12.620000000000001,7
2013-01-01T01:45:00.000Z,159.176,12.0,8
2013-01-01T01:45:00.000Z,167.133,12.0,9
2013-01-01T01:45:00.000Z,154.162,11.2,10
2013-01-01T02:00:00.000Z,106.117,127.0,1
2013-01-01T02:00:00.000Z,174.167,23.5,2
2013-01-01T02:00:00.000Z,160.162,16.5,3
2013-01-01T02:00:00.000Z,163.139,15.7,4
2013-01-01T02:00:00.000Z,159.162,14.5,5
2013-01-01T02:00:00.000Z,174.156,13.9,6
2013-01-01T02:00:00.000Z,159.177,13.8,7
2013-01-01T02:00:00.000Z,166.162,13.0,8
2013-01-01T02:00:00.000Z,166.175,13.0,9
2013-01-01T02:00:00.000Z,162.168,12.620000000000001,10
2013-01-01T02:15:00.000Z,166.138,19.5,1
2013-01-01T02:15:00.000Z,161.168,16.4,2
2013-01-01T02:15:00.000Z,145.169,15.0,3
2013-01-01T02:15:00.000Z,153.180,14.5,4
2013-01-01T02:15:00.000Z,174.165,13.5,5
2013-01-01T02:15:00.000Z,167.174,13.3,6
2013-01-01T02:15:00.000Z,170.163,12.5,7
2013-01-01T02:15:00.000Z,164.135,12.5,8
2013-01-01T02:15:00.000Z,159.148,12.1,9
2013-01-01T02:15:00.000Z,155.173,12.1,10
2013-01-01T02:30:00.000Z,123.173,41.125,1
2013-01-01T02:30:00.000Z,164.137,28.5,2
2013-01-01T02:30:00.000Z,167.131,18.0,3
2013-01-01T02:30:00.000Z,163.168,17.7,4
2013-01-01T02:30:00.000Z,155.175,16.9,5
2013-01-01T02:30:00.000Z,160.179,16.9,6
2013-01-01T02:30:00.000Z,161.167,14.0,7
2013-01-01T02:30:00.000Z,158.177,13.879999999999999,8
2013-01-01T02:30:00.000Z,160.167,13.0,9
2013-01-01T02:30:00.000Z,162.169,13.0,10
2013-01-01T02:45:00.000Z,90.184,96.0,1
2013-01-01T02:45:00.000Z,147.161,35.0,2
2013-01-01T02:45:00.000Z,153.177,23.5,3
2013-01-01T02:45:00.000Z,168.162,17.333333333333332,4
2013-01-01T02:45:00.000Z,160.175,15.120000000000001,5
2013-01-01T02:45:00.000Z,165.170,13.3,6
2013-01-01T02:45:00.000Z,160.146,12.5,7
2013-01-01T02:45:00.000Z,156.175,12.5,8
2013-01-01T02:45:00.000Z,158.177,11.5,9
2013-01-01T02:45:00.000Z,159.166,11.5,10
2013-01-01T03:00:00.000Z,151.134,40.0,1
2013-01-01T03:00:00.000Z,149.171,20.5,2
2013-01-01T03:00:00.000Z,162.139,19.5,3
2013-01-01T03:00:00.000Z,165.135,18.5,4
2013-01-01T03:00:00.000Z,153.180,17.5,5
2013-01-01T03:00:00.000Z,152.174,16.5,6
2013-01-01T03:00:00.000Z,162.138,14.125,7
2013-01-01T03:00:00.000Z,161.147,14.0,8
2013-01-01T03:00:00.000Z,159.145,14.0,9
2013-01-01T03:00:00.000Z,154.172,14.0,10
2013-01-01T03:15:00.000Z,144.160,127.4,1
2013-01-01T03:15:00.000Z,155.141,75.0,2
2013-01-01T03:15:00.000Z,163.162,27.0,3
2013-01-01T03:15:00.000Z,163.171,22.25,4
2013-01-01T03:15:00.000Z,166.139,16.3,5
2013-01-01T03:15:00.000Z,165.135,15.5,6
2013-01-01T03:15:00.000Z,190.158,15.0,7
2013-01-01T03:15:00.000Z,164.159,15.0,8
2013-01-01T03:15:00.000Z,150.171,14.0,9
2013-01-01T03:15:00.000Z,167.162,13.725,10
2013-01-01T03:30:00.000Z,145.169,69.16,1
2013-01-01T03:30:00.000Z,181.169,60.0,2
2013-01-01T03:30:00.000Z,146.165,60.0,3
2013-01-01T03:30:00.000Z,166.134,21.0,4
2013-01-01T03:30:00.000Z,159.151,18.7,5
2013-01-01T03:30:00.000Z,162.149,15.5,6
2013-01-01T03:30:00.000Z,156.156,15.0,7
2013-01-01T03:30:00.000Z,164.157,14.0,8
2013-01-01T03:30:00.000Z,159.153,14.0,9
2013-01-01T03:30:00.000Z,164.148,12.5,10
2013-01-01T03:45:00.000Z,156.145,105.0,1
2013-01-01T03:45:00.000Z,93.169,100.0,2
2013-01-01T03:45:00.000Z,146.168,72.0,3
2013-01-01T03:45:00.000Z,189.184,19.0,4
2013-01-01T03:45:00.000Z,154.180,18.5,5
2013-01-01T03:45:00.000Z,181.172,17.0,6
2013-01-01T03:45:00.000Z,160.172,16.0,7
2013-01-01T03:45:00.000Z,162.155,16.0,8
2013-01-01T03:45:00.000Z,156.169,15.5,9
2013-01-01T03:45:00.000Z,160.176,14.0,10
2013-01-01T04:00:00.000Z,230.95,120.0,1
2013-01-01T04:00:00.000Z,145.166,65.0,2
2013-01-01T04:00:00.000Z,146.162,65.0,3
2013-01-01T04:00:00.000Z,147.160,46.0,4
2013-01-01T04:00:00.000Z,165.134,21.5,5
2013-01-01T04:00:00.000Z,174.167,18.5,6
2013-01-01T04:00:00.000Z,150.169,15.0,7
2013-01-01T04:00:00.000Z,153.175,14.5,8
2013-01-01T04:00:00.000Z,151.160,14.0,9
2013-01-01T04:00:00.000Z,152.174,13.5,10
2013-01-01T04:15:00.000Z,185.197,80.0,1
2013-01-01T04:15:00.000Z,146.165,75.0,2
2013-01-01T04:15:00.000Z,146.163,65.0,3
2013-01-01T04:15:00.000Z,187.185,52.0,4
2013-01-01T04:15:00.000Z,173.167,29.0,5
2013-01-01T04:15:00.000Z,164.147,19.0,6
2013-01-01T04:15:00.000Z,160.164,14.5,7
2013-01-01T04:15:00.000Z,165.160,13.0,8
2013-01-01T04:15:00.000Z,164.159,13.0,9
2013-01-01T04:15:00.000Z,162.169,13.0,10
2013-01-01T04:30:00.000Z,148.160,100.0,1
2013-01-01T04:30:00.000Z,158.123,85.5,2
2013-01-01T04:30:00.000Z,124.170,85.0,3
2013-01-01T04:30:00.000Z,162.163,85.0,4
2013-01-01T04:30:00.000Z,145.166,62.4,5
2013-01-01T04:30:00.000Z,142.165,55.0,6
2013-01-01T04:30:00.000Z,169.146,18.88,7
2013-01-01T04:30:00.000Z,153.172,18.7,8
2013-01-01T04:30:00.000Z,154.180,15.75,9
2013-01-01T04:30:00.000Z,165.155,15.5,10
2013-01-01T04:45:00.000Z,117.151,125.0,1
2013-01-01T04:45:00.000Z,181.172,96.0,2
2013-01-01T04:45:00.000Z,147.161,78.0,3
2013-01-01T04:45:00.000Z,150.154,50.0,4
2013-01-01T04:45:00.000Z,156.151,29.5,5
2013-01-01T04:45:00.000Z,162.169,24.7,6
2013-01-01T04:45:00.000Z,169.157,22.0,7
2013-01-01T04:45:00.000Z,106.166,20.0,8
2013-01-01T04:45:00.000Z,150.167,19.9,9
2013-01-01T04:45:00.000Z,170.163,19.5,10
2013-01-01T05:00:00.000Z,114.115,100.0,1
2013-01-01T05:00:00.000Z,188.183,62.4,2
2013-01-01T05:00:00.000Z,141.163,62.4,3
2013-01-01T05:00:00.000Z,153.150,24.333333333333332,4
2013-01-01T05:00:00.000Z,153.175,22.3,5
2013-01-01T05:00:00.000Z,154.178,21.6,6
2013-01-01T05:00:00.000Z,189.171,20.0,7
2013-01-01T05:00:00.000Z,158.182,19.0,8
2013-01-01T05:00:00.000Z,162.176,16.5,9
2013-01-01T05:00:00.000Z,156.169,14.5,10
2013-01-01T05:15:00.000Z,145.168,70.0,1
2013-01-01T05:15:00.000Z,156.157,52.0,2
2013-01-01T05:15:00.000Z,160.163,27.5,3
2013-01-01T05:15:00.000Z,162.147,26.5,4
2013-01-01T05:15:00.000Z,128.144,24.0,5
2013-01-01T05:15:00.000Z,159.173,24.0,6
2013-01-01T05:15:00.000Z,177.166,19.5,7
2013-01-01T05:15:00.000Z,156.167,18.0,8
2013-01-01T05:15:00.000Z,167.157,16.5,9
2013-01-01T05:15:00.000Z,159.179,16.25,10
2013-01-01T05:30:00.000Z,145.167,65.12,1
2013-01-01T05:30:00.000Z,147.162,60.6,2
2013-01-01T05:30:00.000Z,156.145,50.0,3
2013-01-01T05:30:00.000Z,122.104,25.0,4
2013-01-01T05:30:00.000Z,164.138,22.62,5
2013-01-01T05:30:00.000Z,163.139,22.0,6
2013-01-01T05:30:00.000Z,180.169,20.75,7
2013-01-01T05:30:00.000Z,148.187,18.1,8
2013-01-01T05:30:00.000Z,163.170,17.7,9
2013-01-01T05:30:00.000Z,160.177,17.5,10
2013-01-01T05:45:00.000Z,122.173,113.0,1
2013-01-01T05:45:00.000Z,165.115,85.0,2
2013-01-01T05:45:00.000Z,152.152,48.0,3
2013-01-01T05:45:00.000Z,180.169,28.4,4
2013-01-01T05:45:00.000Z,161.152,22.5,5
2013-01-01T05:45:00.000Z,162.169,19.9,6
2013-01-01T05:45:00.000Z,160.148,18.5,7
2013-01-01T05:45:00.000Z,165.157,17.5,8
2013-01-01T05:45:00.000Z,159.181,17.0,9
2013-01-01T05:45:00.000Z,169.160,16.5,10
2013-01-01T06:00:00.000Z,145.166,66.5,1
2013-01-01T06:00:00.000Z,164.135,36.0,2
2013-01-01T06:00:00.000Z,171.163,21.0,3
2013-01-01T06:00:00.000Z,154.186,20.75,4
2013-01-01T06:00:00.000Z,155.175,18.7,5
2013-01-01T06:00:00.000Z,151.171,17.5,6
2013-01-01T06:00:00.000Z,153.165,16.3,7
2013-01-01T06:00:00.000Z,165.160,15.0,8
2013-01-01T06:00:00.000Z,158.168,15.0,9
2013-01-01T06:00:00.000Z,155.152,14.0,10
2013-01-01T06:15:00.000Z,148.130,75.0,1
2013-01-01T06:15:00.000Z,147.168,55.0,2
2013-01-01T06:15:00.000Z,123.173,40.0,3
2013-01-01T06:15:00.000Z,174.135,36.0,4
2013-01-01T06:15:00.000Z,155.174,27.0,5
2013-01-01T06:15:00.000Z,156.164,19.0,6
2013-01-01T06:15:00.000Z,160.148,18.7,7
2013-01-01T06:15:00.000Z,154.179,17.5,8
2013-01-01T06:15:00.000Z,171.161,16.3,9
2013-01-01T06:15:00.000Z,157.154,16.0,10
2013-01-01T06:30:00.000Z,124.162,70.0,1
2013-01-01T06:30:00.000Z,162.145,22.0,2
2013-01-01T06:30:00.000Z,162.141,21.0,3
2013-01-01T06:30:00.000Z,175.165,18.78,4
2013-01-01T06:30:00.000Z,173.164,17.5,5
2013-01-01T06:30:00.000Z,164.160,15.5,6
2013-01-01T06:30:00.000Z,158.150,14.5,7
2013-01-01T06:30:00.000Z,154.174,13.5,8
2013-01-01T06:30:00.000Z,154.154,13.0,9
2013-01-01T06:30:00.000Z,156.152,12.5,10
2013-01-01T06:45:00.000Z,160.181,60.0,1
2013-01-01T06:45:00.000Z,177.166,52.0,2
2013-01-01T06:45:00.000Z,162.153,22.2,3
2013-01-01T06:45:00.000Z,155.179,20.0,4
2013-01-01T06:45:00.000Z,168.132,19.0,5
2013-01-01T06:45:00.000Z,161.160,16.8,6
2013-01-01T06:45:00.000Z,153.169,16.2,7
2013-01-01T06:45:00.000Z,159.148,15.6,8
2013-01-01T06:45:00.000Z,165.162,15.5,9
2013-01-01T06:45:00.000Z,162.172,14.5,10
2013-01-01T07:00:00.000Z,135.148,75.0,1
2013-01-01T07:00:00.000Z,145.167,60.0,2
2013-01-01T07:00:00.000Z,177.166,43.08,3
2013-01-01T07:00:00.000Z,164.156,16.5,4
2013-01-01T07:00:00.000Z,166.158,15.5,5
2013-01-01T07:00:00.000Z,154.156,13.5,6
2013-01-01T07:00:00.000Z,150.165,13.0,7
2013-01-01T07:00:00.000Z,156.174,13.0,8
2013-01-01T07:00:00.000Z,161.156,12.5,9
2013-01-01T07:00:00.000Z,169.137,12.5,10
2013-01-01T07:15:00.000Z,161.146,21.5,1
2013-01-01T07:15:00.000Z,156.154,20.0,2
2013-01-01T07:15:00.000Z,162.152,18.5,3
2013-01-01T07:15:00.000Z,162.144,18.5,4
2013-01-01T07:15:00.000Z,152.170,18.0,5
2013-01-01T07:15:00.000Z,161.168,17.4,6
2013-01-01T07:15:00.000Z,165.157,16.88,7
2013-01-01T07:15:00.000Z,168.160,15.0,8
2013-01-01T07:15:00.000Z,161.143,13.5,9
2013-01-01T07:15:00.000Z,166.148,12.0,10
2013-01-01T07:30:00.000Z,140.168,58.5,1
2013-01-01T07:30:00.000Z,164.160,23.5,2
2013-01-01T07:30:00.000Z,153.179,19.5,3
2013-01-01T07:30:00.000Z,156.168,18.0,4
2013-01-01T07:30:00.000Z,155.175,17.5,5
2013-01-01T07:30:00.000Z,155.176,15.6,6
2013-01-01T07:30:00.000Z,153.168,13.8,7
2013-01-01T07:30:00.000Z,159.156,12.0,8
2013-01-01T07:30:00.000Z,151.168,11.5,9
2013-01-01T07:30:00.000Z,166.156,11.0,10
2013-01-01T07:45:00.000Z,155.169,31.8,1
2013-01-01T07:45:00.000Z,168.155,25.0,2
2013-01-01T07:45:00.000Z,162.166,24.7,3
2013-01-01T07:45:00.000Z,153.168,15.0,4
2013-01-01T07:45:00.000Z,150.172,14.5,5
2013-01-01T07:45:00.000Z,159.159,11.5,6
2013-01-01T07:45:00.000Z,175.165,11.5,7
2013-01-01T07:45:00.000Z,154.155,11.0,8
2013-01-01T07:45:00.000Z,162.146,10.2,9
2013-01-01T07:45:00.000Z,155.157,10.2,10
2013-01-01T08:00:00.000Z,121.172,135.6,1
2013-01-01T08:00:00.000Z,182.171,78.0,2
2013-01-01T08:00:00.000Z,151.171,23.75,3
2013-01-01T08:00:00.000Z,171.156,22.7,4
2013-01-01T08:00:00.000Z,188.183,19.25,5
2013-01-01T08:00:00.000Z,164.159,18.0,6
2013-01-01T08:00:00.000Z,157.154,13.8,7
2013-01-01T08:00:00.000Z,162.153,12.25,8
2013-01-01T08:00:00.000Z,156.153,11.05,9
2013-01-01T08:00:00.000Z,171.161,11.0,10
2013-01-01T08:15:00.000Z,159.152,65.0,1
2013-01-01T08:15:00.000Z,152.177,31.2,2
2013-01-01T08:15:00.000Z,150.168,29.38,3
2013-01-01T08:15:00.000Z,153.179,25.5,4
2013-01-01T08:15:00.000Z,164.164,24.5,5
2013-01-01T08:15:00.000Z,187.184,20.5,6
2013-01-01T08:15:00.000Z,167.157,18.75,7
2013-01-01T08:15:00.000Z,154.169,16.8,8
2013-01-01T08:15:00.000Z,155.167,15.0,9
2013-01-01T08:15:00.000Z,165.175,14.5,10
2013-01-01T08:30:00.000Z,153.173,25.2,1
2013-01-01T08:30:00.000Z,161.154,19.38,2
2013-01-01T08:30:00.000Z,156.167,17.5,3
2013-01-01T08:30:00.000Z,157.152,16.5,4
2013-01-01T08:30:00.000Z,150.169,15.5,5
2013-01-01T08:30:00.000Z,162.151,13.5,6
2013-01-01T08:30:00.000Z,160.165,12.5,7
2013-01-01T08:30:00.000Z,160.152,12.0,8
2013-01-01T08:30:00.000Z,154.160,10.0,9
2013-01-01T08:30:00.000Z,161.151,10.0,10
2013-01-01T08:45:00.000Z,160.144,30.0,1
2013-01-01T08:45:00.000Z,151.169,24.0,2
2013-01-01T08:45:00.000Z,163.162,17.0,3
2013-01-01T08:45:00.000Z,160.165,16.2,4
2013-01-01T08:45:00.000Z,152.177,15.6,5
2013-01-01T08:45:00.000Z,154.174,15.5,6
2013-01-01T08:45:00.000Z,157.151,14.5,7
2013-01-01T08:45:00.000Z,162.146,14.0,8
2013-01-01T08:45:00.000Z,160.177,14.0,9
2013-01-01T08:45:00.000Z,164.160,13.5,10
2013-01-01T09:00:00.000Z,151.170,22.8,1
2013-01-01T09:00:00.000Z,161.142,17.0,2
2013-01-01T09:00:00.000Z,155.167,15.0,3
2013-01-01T09:00:00.000Z,149.170,14.0,4
2013-01-01T09:00:00.000Z,155.176,12.5,5
2013-01-01T09:00:00.000Z,156.167,12.5,6
2013-01-01T09:00:00.000Z,151.165,10.8,7
2013-01-01T09:00:00.000Z,156.166,9.5,8
2013-01-01T09:00:00.000Z,151.167,9.5,9
2013-01-01T09:00:00.000Z,163.147,9.0,10
2013-01-01T09:15:00.000Z,126.165,80.08,1
2013-01-01T09:15:00.000Z,159.181,30.5,2
2013-01-01T09:15:00.000Z,167.164,18.5,3
2013-01-01T09:15:00.000Z,155.168,18.0,4
2013-01-01T09:15:00.000Z,166.156,17.0,5
2013-01-01T09:15:00.000Z,160.157,14.5,6
2013-01-01T09:15:00.000Z,159.150,13.5,7
2013-01-01T09:15:00.000Z,156.166,13.0,8
2013-01-01T09:15:00.000Z,167.156,12.0,9
2013-01-01T09:15:00.000Z,157.158,10.2,10
2013-01-01T09:30:00.000Z,163.151,17.0,1
2013-01-01T09:30:00.000Z,160.177,14.5,2
2013-01-01T09:30:00.000Z,164.174,14.0,3
2013-01-01T09:30:00.000Z,160.169,14.0,4
2013-01-01T09:30:00.000Z,153.168,13.5,5
2013-01-01T09:30:00.000Z,165.156,12.5,6
2013-01-01T09:30:00.000Z,158.168,12.0,7
2013-01-01T09:30:00.000Z,155.173,10.25,8
2013-01-01T09:30:00.000Z,159.146,9.25,9
2013-01-01T09:30:00.000Z,163.169,8.833333333333334,10
2013-01-01T09:45:00.000Z,158.152,17.4,1
2013-01-01T09:45:00.000Z,166.163,15.5,2
2013-01-01T09:45:00.000Z,164.159,14.0,3
2013-01-01T09:45:00.000Z,188.185,10.333333333333334,4
2013-01-01T09:45:00.000Z,159.149,10.2,5
2013-01-01T09:45:00.000Z,156.166,9.0,6
2013-01-01T09:45:00.000Z,160.155,9.0,7
2013-01-01T09:45:00.000Z,151.171,8.5,8
2013-01-01T09:45:00.000Z,162.159,8.5,9
2013-01-01T09:45:00.000Z,172.160,8.25,10
2013-01-01T10:00:00.000Z,163.149,18.0,1
2013-01-01T10:00:00.000Z,152.167,14.5,2
2013-01-01T10:00:00.000Z,152.161,13.5,3
2013-01-01T10:00:00.000Z,158.158,11.4,4
2013-01-01T10:00:00.000Z,155.173,11.0,5
2013-01-01T10:00:00.000Z,161.168,10.8,6
2013-01-01T10:00:00.000Z,154.163,8.5,7
2013-01-01T10:00:00.000Z,161.148,8.5,8
2013-01-01T10:00:00.000Z,157.153,7.5,9
2013-01-01T10:00:00.000Z,159.156,7.5,10
2013-01-01T10:15:00.000Z,188.186,31.2,1
2013-01-01T10:15:00.000Z,158.170,17.0,2
2013-01-01T10:15:00.000Z,159.146,14.4,3
2013-01-01T10:15:00.000Z,158.150,13.0,4
2013-01-01T10:15:00.000Z,141.165,12.5,5
2013-01-01T10:15:00.000Z,158.149,10.5,6
2013-01-01T10:15:00.000Z,161.149,10.5,7
2013-01-01T10:15:00.000Z,189.184,10.5,8
2013-01-01T10:15:00.000Z,159.150,10.0,9
2013-01-01T10:15:00.000Z,169.143,9.379999999999999,10
2013-01-01T10:30:00.000Z,188.184,21.775,1
2013-01-01T10:30:00.000Z,187.170,18.0,2
2013-01-01T10:30:00.000Z,175.157,17.0,3
2013-01-01T10:30:00.000Z,167.155,16.5,4
2013-01-01T10:30:00.000Z,158.176,13.5,5
2013-01-01T10:30:00.000Z,163.159,13.2,6
2013-01-01T10:30:00.000Z,157.174,12.0,7
2013-01-01T10:30:00.000Z,167.157,10.5,8
2013-01-01T10:30:00.000Z,152.169,10.0,9
2013-01-01T10:30:00.000Z,149.171,9.0,10
2013-01-01T10:45:00.000Z,154.174,22.0,1
2013-01-01T10:45:00.000Z,167.139,17.5,2
2013-01-01T10:45:00.000Z,158.148,17.0,3
2013-01-01T10:45:00.000Z,157.177,15.6,4
2013-01-01T10:45:00.000Z,174.165,14.5,5
2013-01-01T10:45:00.000Z,163.160,13.75,6
2013-01-01T10:45:00.000Z,158.161,13.5,7
2013-01-01T10:45:00.000Z,151.161,11.5,8
2013-01-01T10:45:00.000Z,154.154,10.8,9
2013-01-01T10:45:00.000Z,162.139,10.25,10
2013-01-01T11:00:00.000Z,153.176,22.2,1
2013-01-01T11:00:00.000Z,162.170,21.5,2
2013-01-01T11:00:00.000Z,154.172,18.5,3
2013-01-01T11:00:00.000Z,160.145,17.5,4
2013-01-01T11:00:00.000Z,151.170,16.88,5
2013-01-01T11:00:00.000Z,163.173,15.0,6
2013-01-01T11:00:00.000Z,157.177,14.0,7
2013-01-01T11:00:00.000Z,150.171,13.2,8
2013-01-01T11:00:00.000Z,155.168,12.5,9
2013-01-01T11:00:00.000Z,151.160,12.35,10
2013-01-01T11:15:00.000Z,150.172,14.5,1
2013-01-01T11:15:00.000Z,156.174,13.5,2
2013-01-01T11:15:00.000Z,173.155,13.200000000000001,3
2013-01-01T11:15:00.000Z,150.167,12.6,4
2013-01-01T11:15:00.000Z,162.170,12.5,5
2013-01-01T11:15:00.000Z,166.156,10.5,6
2013-01-01T11:15:00.000Z,159.152,10.2,7
2013-01-01T11:15:00.000Z,154.175,9.0,8
2013-01-01T11:15:00.000Z,160.155,8.5,9
2013-01-01T11:15:00.000Z,154.157,8.5,10
2013-01-01T11:30:00.000Z,152.177,19.5,1
2013-01-01T11:30:00.000Z,161.170,16.8,2
2013-01-01T11:30:00.000Z,166.162,16.2,3
2013-01-01T11:30:00.000Z,160.168,13.0,4
2013-01-01T11:30:00.000Z,152.167,13.0,5
2013-01-01T11:30:00.000Z,175.156,12.0,6
2013-01-01T11:30:00.000Z,152.157,11.5,7
2013-01-01T11:30:00.000Z,154.167,11.4,8
2013-01-01T11:30:00.000Z,159.155,11.0,9
2013-01-01T11:30:00.000Z,156.154,8.5,10
2013-01-01T11:45:00.000Z,148.160,65.0,1
2013-01-01T11:45:00.000Z,160.161,28.8,2
2013-01-01T11:45:00.000Z,153.171,19.5,3
2013-01-01T11:45:00.000Z,154.175,17.0,4
2013-01-01T11:45:00.000Z,163.160,15.5,5
2013-01-01T11:45:00.000Z,161.143,15.0,6
2013-01-01T11:45:00.000Z,163.149,14.5,7
2013-01-01T11:45:00.000Z,151.169,13.5,8
2013-01-01T11:45:00.000Z,161.153,13.5,9
2013-01-01T11:45:00.000Z,167.138,11.5,10
2013-01-01T12:00:00.000Z,161.167,19.8,1
2013-01-01T12:00:00.000Z,160.147,16.0,2
2013-01-01T12:00:00.000Z,151.168,12.6,3
2013-01-01T12:00:00.000Z,160.163,12.6,4
2013-01-01T12:00:00.000Z,156.167,11.5,5
2013-01-01T12:00:00.000Z,156.153,11.5,6
2013-01-01T12:00:00.000Z,156.184,10.8,7
2013-01-01T12:00:00.000Z,153.167,10.0,8
2013-01-01T12:00:00.000Z,151.169,9.5,9
2013-01-01T12:00:00.000Z,151.160,9.0,10
2013-01-01T12:15:00.000Z,152.175,19.0,1
2013-01-01T12:15:00.000Z,154.174,17.4,2
2013-01-01T12:15:00.000Z,153.176,16.3,3
2013-01-01T12:15:00.000Z,168.162,14.5,4
2013-01-01T12:15:00.000Z,155.174,13.5,5
2013-01-01T12:15:00.000Z,163.149,10.5,6
2013-01-01T12:15:00.000Z,153.156,10.0,7
2013-01-01T12:15:00.000Z,154.167,8.5,8
2013-01-01T12:15:00.000Z,156.152,8.5,9
2013-01-01T12:15:00.000Z,152.157,8.0,10
2013-01-01T12:30:00.000Z,147.163,69.66,1
2013-01-01T12:30:00.000Z,163.160,25.02,2
2013-01-01T12:30:00.000Z,156.168,14.4,3
2013-01-01T12:30:00.000Z,187.184,13.0,4
2013-01-01T12:30:00.000Z,154.175,11.7,5
2013-01-01T12:30:00.000Z,154.167,11.0,6
2013-01-01T12:30:00.000Z,162.149,11.0,7
2013-01-01T12:30:00.000Z,175.156,10.5,8
2013-01-01T12:30:00.000Z,152.161,9.5,9
2013-01-01T12:30:00.000Z,188.185,9.5,10
2013-01-01T12:45:00.000Z,170.163,18.5,1
2013-01-01T12:45:00.000Z,161.170,11.5,2
2013-01-01T12:45:00.000Z,167.155,11.25,3
2013-01-01T12:45:00.000Z,156.166,10.5,4
2013-01-01T12:45:00.000Z,151.168,10.5,5
2013-01-01T12:45:00.000Z,169.159,10.2,6
2013-01-01T12:45:00.000Z,150.169,10.2,7
2013-01-01T12:45:00.000Z,159.150,10.2,8
2013-01-01T12:45:00.000Z,160.157,9.0,9
2013-01-01T12:45:00.000Z,152.159,9.0,10
2013-01-01T13:00:00.000Z,150.155,62.0,1
2013-01-01T13:00:00.000Z,168.155,22.0,2
2013-01-01T13:00:00.000Z,166.157,16.5,3
2013-01-01T13:00:00.000Z,153.175,16.1,4
2013-01-01T13:00:00.000Z,154.174,13.120000000000001,5
2013-01-01T13:00:00.000Z,160.171,12.5,6
2013-01-01T13:00:00.000Z,155.168,11.4,7
2013-01-01T13:00:00.000Z,153.173,10.5,8
2013-01-01T13:00:00.000Z,163.149,9.6,9
2013-01-01T13:00:00.000Z,166.160,9.0,10
2013-01-01T13:15:00.000Z,122.173,114.0,1
2013-01-01T13:15:00.000Z,122.174,100.0,2
